event_id,meeting_id,quality_label,peak_second,onset_second,offset_second,temporal_position,timing_bin,joint_corroborated,peak_entropy,combined_delta,z_delta_entropy,z_delta_pct_det,peak_pct_det,peak_rmse,meeting_duration_seconds,window_start_second,window_end_second,segment_n_turns,trigger_type,trigger_subtype,smm_dimension,confidence,content_summary,justification,classifier
evt_067,2024.12.16startup_b,include,977,974,978,0.184897804693414,early,False,1.8631390856781755,0.3354173444089423,0.4207713110852483,0.2500633777326363,97.56966716556197,0.2573322799009693,,797,1157,44,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Updated scorecards with new KPIs: contacts-to-transaction funnel metrics,Measurement framework elaborated with granular leading indicators.,full_run
evt_068,2024.12.16startup_b,include,1821,1816,1824,0.3446252838758516,middle,False,1.8587074247758668,0.4175017712013458,0.6996229419668419,0.1353806004358496,96.95928277923048,0.5456813253703148,,1641,2001,46,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Outreach to camping sites: most grid-connected; one lead using lead-acid could switch,Customer prospecting update narrows target profile.,full_run
evt_069,2024.12.16startup_b,include,3002,2990,3006,0.5681302043906131,middle,False,1.913151600427485,0.551866090831814,0.2677927012142853,0.8359394804493426,93.31929233361416,1.2186724694213031,,2822,3182,66,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Mentor: calculate consequence of acting vs. asking lawyer—most startups just act,Risk-calibration heuristic generated for compliance decisions.,full_run
evt_070,2024.12.16startup_b,include,3172,3169,3176,0.6003028009084027,middle,True,1.89598118962966,0.1667891385251278,0.2786437828943622,0.0549344941558933,92.27018593160837,0.1917918344022403,,2992,3352,65,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Team decides to proceed with payment test without legal consultation,Decision applying preceding heuristic; procedural.,full_run
evt_071,2024.12.16startup_b,include,4512,4495,4524,0.8538985616956851,late,False,1.9839020752860697,0.2714084873730646,0.1395452022012292,0.4032717725449001,97.24273369992144,0.4563567756492421,,4332,4692,44,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Target customer discussion: farm/business EV users; agricultural contact identified,Customer segmentation elaborated with B2B farm use case.,full_run
evt_072,2024.12.23startup_a,include,1491,1480,1498,0.2791612057667103,early,True,1.7218367324208503,0.094658023605049,0.156739090595105,0.032576956614993,95.84535037804972,0.0859682312350179,5341.0,1311,1671,33,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"The team works out the MVP vehicle and charger logistics, discovering that one battery unit supports two simultaneous charging outputs.","The discussion elaborates the MVP execution plan, detailing which vehicles and charger configurations are feasible and setting targets for February–March. The revelation that one battery can support two charging outputs is a practical clarification that helps plan better rather than a frame-disrupting insight. FR_elaboration fits because the team is detailing an existing operational plan without challenging shared assumptions.",calibration
evt_073,2024.12.23startup_a,include,1723,1711,1750,0.3225987642763527,early,True,1.9098288311060592,0.4514361936798196,0.5341682045971108,0.3687041827625283,95.77948756256067,0.3303933103600048,5341.0,1543,1903,40,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing completed market research tasks; TAM/SAM scope questions raised,Task status review with definitional clarification subthread.,full_run
evt_074,2024.12.23startup_a,include,1819,1815,1825,0.3405729264182737,middle,False,1.713352654394594,0.3158010101269959,0.2757514812209762,0.3558505390330156,96.48869092381558,0.2542546811800933,5341.0,1639,1999,35,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Clarifying TAM: Brazil fossil fuel market segmented by vehicle type (light/heavy),Market scope boundaries defined; financial model inputs elaborated.,full_run
evt_075,2024.12.23startup_a,include,3730,3730,3732,0.6983710915558884,late,False,1.6242428284973704,0.4226325968266607,0.7326220921977911,0.1126431014555303,98.12693707047568,0.1317881013111158,5341.0,3550,3910,27,functional_reorientation,FR_elaboration,smm_task,conf_medium,"Test debrief: confirmed real demand, R$3.50/kWh acceptable, AC charger config issues",First real charging test yields concrete operational and pricing data.,full_run
evt_076,2024.12.23startup_a,include,3979,3963,3986,0.744991574611496,late,False,1.6434075283020646,0.2856316933139629,0.5321039684681294,0.0391594181597964,98.04147465437788,0.233890290598732,5341.0,3799,4159,33,functional_reorientation,FR_elaboration,smm_task,conf_medium,"Operational learnings: charger compatibility issues, remote unlock complexity, overall simplicity",Continuation of MVP debrief; additional operational learnings incorporated.,full_run
evt_077,2024.12.23startup_a,include,4171,4159,4179,0.780939898895338,late,False,1.919083984380127,0.326053117717838,0.3150458860127926,0.3370603494228836,98.45795518432254,0.4077777776895472,5341.0,3991,4351,34,functional_reorientation,FR_elaboration,smm_task,conf_medium,Need configurable AC charger per vehicle type; pricing at ~R$3.50/kWh confirmed,Technical charger requirement and pricing formalized as product requirements.,full_run
evt_078,2024.12.23startup_b,include,2347,2334,2359,0.4257982583454281,middle,False,1.965751211257628,0.1366516179737287,0.1503375668812277,0.1229656690662297,95.7537925528054,0.1450242556926793,5512.0,2167,2527,33,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Mentor opens new market: PARTNER_B batteries shipped overseas—startup could provide local solution,Unaddressed industrial battery disposal problem identified as market entry point.,full_run
evt_079,2024.12.23startup_b,include,2621,2615,2632,0.4755079825834543,middle,False,1.677955087123212,0.294689622653483,0.4461620155697898,0.1432172297371761,98.74895280647864,0.2262682020032045,5512.0,2441,2801,26,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"Mentor reframes timeline: Jan prep, Feb-Mar MVP runs, March data for April pitch",Structured milestone calendar makes path to final pitch concrete.,full_run
evt_080,2024.12.23startup_b,include,4584,4580,4587,0.8316400580551524,late,False,1.7168344071232131,0.3302915792775954,0.5815700419430415,0.0790131166121492,96.4900919570004,0.3908431935243525,5512.0,4404,4764,39,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Filling out learning sheet for off-grid battery investigation,Formal hypothesis documentation; procedural.,full_run
evt_081,2024.12.23startup_b,include,4805,4802,4827,0.8717343976777939,late,False,1.80530928214818,0.2499924911324548,0.4743110113660792,0.0256739708988304,96.26961147397482,0.4743393018040507,5512.0,4625,4985,48,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,OLX ad too generic; need specific messaging for buyers already active in market,Marketing mismatch identified; messaging approach elaborated.,full_run
evt_082,2024.12.23startup_b,include,4971,4971,4972,0.9018505079825836,late,True,1.6289738159006806,0.4641401835028561,0.2776593481639117,0.6506210188418005,93.85793965459312,0.8127723548390308,5512.0,4791,5151,52,functional_reorientation,FR_elaboration,smm_task,conf_medium,"The team synthesizes customer discovery results, concluding that off-grid is the most promising segment based on two client responses out of four contacts.","The team is consolidating and interpreting their early customer discovery data, with the facilitator framing the 50% response rate as a reasonable funnel metric. This is FR_elaboration: the team is developing their understanding of an existing analytical task (segment validation) rather than introducing a frame-disrupting idea. smm_task is affected as the team refines their picture of what the market analysis should establish.",calibration
evt_083,2025.01.13startup_a,include,737,736,739,0.1360029525742757,early,False,1.485283726758245,0.2661472150681542,0.0018539680786796,0.5304404620576287,99.76750674230448,0.7463903564255742,,557,917,26,functional_reorientation,FR_attention,smm_strategy,conf_medium,Post-holiday return; PARTNER_A representatives visiting Thursday for project update,Meeting redirects to upcoming high-stakes partner visit.,full_run
evt_084,2025.01.13startup_a,include,1013,1004,1021,0.1869348588300424,early,False,1.5473931750149272,0.0606654532509609,0.094153356212062,0.0271775502898598,98.29882128066264,0.1949838913299673,,833,1193,18,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing open tasks: condo MVP mapped; 99 contact progressed to project manager,Action item review; two key tracks updated.,full_run
evt_085,2025.01.13startup_a,include,1074,1065,1084,0.1981915482561358,early,False,1.582267169313773,0.1163175399104471,0.0311175652384807,0.2015175145824135,99.43726672408845,0.3945581404526821,,894,1254,21,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing tasks: Trovao charger supplier meeting Jan 27-28; alternative charger options,Task review; supplier meeting scheduled.,full_run
evt_086,2025.01.13startup_a,include,1331,1323,1340,0.2456172725595128,early,True,1.5473931750149272,0.2604697717522479,0.1906821102314894,0.3302574332730063,96.47058823529412,0.1707868983422407,,1151,1511,23,cognitive_perturbation,CP_constraint,smm_strategy,conf_high,Tecnogera truck rental quote: R$80k for 2 months—unaffordable; MVP plan must change,Hard budget constraint eliminates primary MVP vehicle plan forcing strategic pivot.,full_run
evt_087,2025.01.13startup_a,include,2183,2167,2200,0.402841852740358,middle,False,1.5588158799768146,0.0829788479001197,0.0239192925568862,0.1420384032433531,99.54404523071312,0.1144605700715697,,2003,2363,22,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Mentor: prepare negotiation pitch for Tecnogera—frame idle equipment as their pain point,Reframed value proposition generated for Tecnogera negotiation.,full_run
evt_088,2025.01.13startup_a,include,2397,2388,2409,0.4423325336778003,middle,False,1.578882083461779,0.3287125999353741,0.1409471261453889,0.5164780737253594,98.36056959697336,0.3661844875678698,,2217,2577,25,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Mentor suggests shared calendar and 1-month fallback for Tecnogera availability concerns,Negotiation strategy elaborated with concrete concessions and fallback options.,full_run
evt_089,2025.01.13startup_a,include,4217,4216,4218,0.7781878575382912,late,False,1.4561112661478437,0.1944361476526641,0.3108056412652105,0.0780666540401177,98.8765224695506,0.1048376871661366,,4037,4397,25,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Mentor guides improvement of market slide with S-curve EV adoption projection,Pitch deck elaborated with specific visualization recommendation.,full_run
evt_090,2025.01.13startup_a,include,4364,4347,4382,0.8053146336962539,late,False,1.9158582303981528,0.1174317594366003,0.2112223521595517,0.0236411667136488,98.36391336027025,0.5519056228173372,,4184,4544,24,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing and closing issues; heavy vehicle EV market currently very small,Issue list management combined with market data insight.,full_run
evt_091,2025.01.13startup_a,include,4713,4704,4723,0.8697176600848865,late,False,1.567632081836135,0.2980228707615682,0.4118738105486427,0.1841719309744937,97.47199671154044,0.1832207022620062,,4533,4893,31,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Plugin preferred over Tecnogera for MVP; charger supplier already mapped,Strategic convergence on simpler MVP option elaborated.,full_run
evt_092,2025.01.13startup_a,include,4916,4916,4917,0.9071784462077874,late,True,1.4561112661478437,0.4630910781993215,0.6586492597877541,0.2675328966108888,96.58861620759232,0.0981555531179599,,4736,5096,31,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Discussing how to frame investigation progress positively for PARTNER_A visitors,Stakeholder communication strategy elaborated.,full_run
evt_093,2025.01.13startup_b,include,376,376,376,0.0664898320070733,early,False,1.644105272850053,0.8814164464779458,0.8555473720106728,0.9072855209452187,98.8908743607123,0.5956299364946709,,196,556,35,functional_reorientation,FR_attention,smm_strategy,conf_medium,Post-holiday: solar energy company visit arranged; positive outlook for upcoming pitch,Meeting redirects to new positive developments.,full_run
evt_094,2025.01.13startup_b,include,531,531,531,0.0938992042440318,early,False,1.6487446631558704,0.2004957906800791,0.3817721589362871,0.0192194224238711,98.60308009389134,0.2529908054795781,,351,711,34,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Scorecard: zero transactions and zero direct contacts; OLX showed reach but no conversion,Metrics review reveals reach-to-conversion gap; scorecard update.,full_run
evt_095,2025.01.13startup_b,include,674,658,690,0.1191865605658709,early,False,1.952923811908721,0.059747061880863,0.1180941692315091,0.0013999545302169,98.0240484031554,0.2162512400555345,,494,854,28,cognitive_perturbation,CP_constraint,smm_strategy,conf_medium,Conversion failure: end-of-year timing + insufficient value proposition attractiveness,Two constraining factors identified that prevented first conversion attempt.,full_run
evt_096,2025.01.13startup_b,include,1149,1143,1155,0.203183023872679,early,True,1.7793417916497123,0.5890861284716814,0.7645317244058726,0.4136405325374902,96.42736486486488,0.373881447261328,,969,1329,36,functional_reorientation,FR_procedural,smm_strategy,conf_medium,"Reviewing tasks: battery junkyard visit, freight investigation, market data, learning sheets",Systematic task status review.,full_run
evt_097,2025.01.13startup_b,include,1284,1265,1297,0.2270557029177718,early,False,1.907720484420159,0.1825024421482902,0.3263641705650807,0.0386407137314997,99.24254966887418,0.2669033576656237,,1104,1464,32,functional_reorientation,FR_procedural,smm_strategy,conf_medium,"Pitch preparation: video kit ready, diagrams pending; meeting moved to Wednesday",Logistics of pitch preparation coordinated.,full_run
evt_098,2025.01.13startup_b,include,1914,1895,1924,0.3384615384615385,middle,False,1.8039285763657416,0.471003036103199,0.4517519310166037,0.4902541411897943,99.13756836348338,0.3717087896235675,,1734,2094,35,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Deliberating approach for rustico contact: informal vs. direct proposal given personality type,Customer engagement strategy elaborated for specific difficult contact.,full_run
evt_099,2025.01.13startup_b,include,2291,2243,2326,0.4051282051282051,middle,False,1.9738893130618016,0.055239517601265,0.066741268748232,0.043737766454298,98.23068541482904,0.0761540078013886,,2111,2471,33,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Mentor: approach suspicious contact as consumer/generator; use 3-meeting progression,Multi-step relationship-building framework generated for distrustful prospects.,full_run
evt_100,2025.01.13startup_b,include,4572,4570,4594,0.8084880636604774,late,True,1.7216663363684948,0.1216577363575427,0.2015840607035141,0.0417314120115712,95.40729332819976,0.294809640817083,,4392,4752,42,functional_reorientation,FR_elaboration,smm_task,conf_medium,Mentor guides market size slide: global batteries to Brazil to regional focus,Pitch TAM/SAM/SOM narrative flow elaborated.,full_run
evt_101,2025.02.24startup_a,include,586,571,603,0.1141632573543736,early,True,1.9759411671299136,0.3404970279057816,0.3473320094762152,0.333662046335348,96.72640968982732,0.3690323985166122,,406,766,34,functional_reorientation,FR_attention,smm_strategy,conf_medium,"Enel X meeting success: receptive, suggested white-label branding partnership",Major new development: positive Enel X meeting with white-label possibility.,full_run
evt_102,2025.02.24startup_a,include,1509,1490,1524,0.2939801285797779,early,False,1.979467101374004,0.3346805109456277,0.1299301913962319,0.5394308304950235,98.33957828227167,0.4423029591110947,,1329,1689,34,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Customer pipeline: Tecnogera negotiations; equestrian club and parking network as MVP venues,Multiple customer/partner tracks elaborated.,full_run
evt_103,2025.02.24startup_a,include,2451,2439,2470,0.4774985388661601,middle,False,1.777035714063473,0.2787641155905039,0.2316096588306703,0.3259185723503376,98.3690587138863,0.374138011580656,,2271,2631,29,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Follow-up coordination: team member takes over unresponsive email contact,CRM task handoff; procedural.,full_run
evt_104,2025.02.24startup_b,include,513,507,518,0.1000975609756097,early,False,1.545378825051491,0.3040318400035777,0.3756169476428009,0.2324467323643546,98.71244635193132,0.1239549695204718,,333,693,27,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Mentor: PARTNER_A risks losing idea to PARTNER_B if they don't act—creates leverage,Competitive framing of incubator relationship generates negotiation leverage insight.,full_run
evt_105,2025.02.24startup_b,include,725,718,741,0.1414634146341463,early,True,1.5798387881475398,0.1461145663242083,0.1122618730978119,0.1799672595506047,96.6907654468212,0.2345419298009866,,545,905,35,functional_reorientation,FR_attention,smm_strategy,conf_medium,"Battery junkyard visit scheduled Wednesday; website at 1,700 views—strong traction",Positive developments redirect team attention; priorities set for week.,full_run
evt_106,2025.02.24startup_b,include,1012,981,1020,0.1974634146341463,early,False,1.7174198624902413,0.4494890769570567,0.8602132435369374,0.0387649103771761,99.40223563871122,0.1226769019630037,,832,1192,26,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Using website traffic (most-searched products) as traction evidence in final pitch,Website engagement metrics leveraged for pitch narrative.,full_run
evt_107,2025.02.24startup_b,include,1224,1205,1239,0.2388292682926829,early,False,1.7383458981848072,0.2929394693894107,0.3168885264282028,0.2689904123506185,98.64459712679576,0.2576716373588152,,1044,1404,24,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Live Plan tool needs filling; monetization advisor meeting today at 3:30pm,Business plan tool and external advisor meeting coordinated.,full_run
evt_108,2025.02.24startup_b,include,1461,1457,1468,0.2850731707317073,early,False,1.6419217078023642,0.3630029303324244,0.5601923209214794,0.1658135397433694,98.7944999058203,0.2326046962998587,,1281,1641,31,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Mentor: team has almost everything for Live Plan—organize now before in-person meeting,Business plan preparation urgency elaborated with concrete timeline.,full_run
evt_109,2025.02.24startup_b,include,1676,1671,1681,0.3270243902439024,early,False,1.5478570234493585,0.2908461197981162,0.1939617644518264,0.3877304751444062,99.29268031293536,0.3657436340682903,,1496,1856,25,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Reviewing tasks and scheduling at end of session,End-of-meeting task review and scheduling.,full_run
evt_110,2025.02.24startup_b,include,1851,1830,1869,0.361170731707317,middle,False,1.584576851106354,0.1200455270944572,0.1019332531110118,0.1381578010779026,98.9019506523705,0.1357976906420351,,1671,2031,26,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating MVP approach for battery marketplace with next steps,Existing strategy elaborated with operational details.,full_run
evt_111,2025.02.24startup_b,include,1969,1966,1972,0.3841951219512195,middle,False,1.5228447333219093,0.1557413028415059,0.1145463916268631,0.1969362140561487,99.18928445541064,0.2535567541507091,,1789,2149,30,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing action items and assigning next-week tasks,Procedural task review and assignment.,full_run
evt_112,2025.02.24startup_b,include,2190,2181,2204,0.4273170731707317,middle,True,1.690137429404104,0.0633852091238194,0.0258783353014204,0.1008920829462184,96.05837219798406,0.0462308213012626,,2010,2370,33,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Discussion of customer outreach results and pipeline management,Customer pipeline status elaborated.,full_run
evt_113,2025.02.24startup_b,include,2762,2746,2766,0.5389268292682927,middle,False,1.5183593905083006,0.3814310456429987,0.597378900426705,0.1654831908592923,99.40099552855816,0.0488860041112348,,2582,2942,25,functional_reorientation,FR_elaboration,smm_task,conf_medium,Team discusses market sizing approach and data sources for pitch,Market analysis methodology elaborated.,full_run
evt_114,2025.03.02startup_a,include,666,666,667,0.1266400456360525,early,False,1.535773302827334,0.1554961107240524,0.2119417829268111,0.0990504385212937,97.60148744964364,0.2520253167320838,,486,846,26,functional_reorientation,FR_elaboration,smm_task,conf_medium,Pitch preparation: elaborating market opportunity narrative,Pitch content elaborated with market data.,full_run
evt_115,2025.03.02startup_a,include,811,805,817,0.1542118273436014,early,True,1.5749691486891673,0.197817540583432,0.3591174397983889,0.0365176413684751,96.97651339728746,0.1418675954841216,,631,991,35,cognitive_perturbation,CP_generative,smm_strategy,conf_high,Joint corroborated: team generates new partnership approach with strong alignment,Clear generative insight with joint corroboration.,full_run
evt_116,2025.03.02startup_a,include,882,876,904,0.1677124928693668,early,True,1.584576851106354,0.5037584089784144,0.6087515019748383,0.3987653159819905,96.31190727081136,0.3302326492400427,,702,1062,35,cognitive_perturbation,CP_generative,smm_strategy,conf_high,Joint corroborated: strategic pivot with clear team alignment,Strong joint corroboration of generative insight.,full_run
evt_117,2025.03.02startup_a,include,1769,1754,1777,0.3363757368320973,middle,False,1.64901325110092,0.3089469893211966,0.5954040090230825,0.0224899696193106,99.60043588812204,0.0136865944319714,,1589,1949,19,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating new partnership strategy from preceding discussion,Follow-up elaboration of strategy introduced moments earlier.,full_run
evt_118,2025.03.02startup_a,include,1869,1868,1869,0.3553907586993725,middle,False,1.541342789057496,0.6790776592952139,0.719820575619907,0.6383347429705207,98.38385193133048,0.3300970148071718,,1689,2049,28,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Continuing elaboration of customer acquisition and partnership pipeline,Pipeline details expanded.,full_run
evt_119,2025.03.02startup_a,include,3145,3128,3178,0.5980224377258034,middle,False,1.88851899074836,0.1431181644855184,0.278295433060373,0.0079408959106637,99.60022056796252,0.1188567555971105,,2965,3325,23,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing action items and planning next steps,Procedural task coordination.,full_run
evt_120,2025.03.02startup_a,include,3852,3849,3855,0.7324586423274386,late,False,1.5478570234493585,0.2841748889342709,0.5347584669922739,0.0335913108762679,99.88218087267408,0.277585368127051,,3672,4032,15,functional_reorientation,FR_elaboration,smm_task,conf_medium,Discussing market data and pitch preparation details,Pitch content elaborated.,full_run
evt_121,2025.03.02startup_a,include,5069,5048,5081,0.9638714584521773,late,True,1.678477492783717,0.2621219905461902,0.3536248294198766,0.1706191516725038,95.49401033080558,0.5155491610354416,,4889,5249,44,cognitive_perturbation,CP_generative,smm_task,conf_medium,Joint corroborated: team generates new pitch framing together,Collaborative generation of pitch narrative; joint corroboration present.,full_run
evt_122,2025.03.17startup_a,include,578,555,588,0.1096358118361153,early,False,1.7612592957958806,0.5413917890489751,0.4788361798424043,0.6039473982555459,98.72703185300388,0.3453597645071485,,398,758,21,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing issue list and scheduling next meeting,Procedural meeting closure.,full_run
evt_123,2025.03.17startup_a,include,1641,1633,1684,0.3112670713201821,early,False,1.8983964780156768,0.6164804032100775,1.0303326331920946,0.2026281732280604,98.41998453807498,0.2189968576861876,,1461,1821,28,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating customer outreach strategy for new meeting phase,Strategy elaborated.,full_run
evt_124,2025.03.17startup_a,include,2191,2174,2195,0.4155918057663126,middle,False,1.8423776467440145,0.2032959445318565,0.1833153730584703,0.2232765160052427,98.04185602872693,0.0520598162102271,,2011,2371,30,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing tasks and agenda items,Procedural task review.,full_run
evt_125,2025.03.17startup_a,include,2861,2847,2875,0.5426783004552352,middle,False,1.994578053368883,0.1667034912819024,0.3213025073150428,0.012104475248762,99.82361868821526,0.0167081967692306,,2681,3041,14,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing tasks and scheduling for the week,Procedural task coordination.,full_run
evt_126,2025.03.17startup_b,include_with_caution,3428,3420,3460,0.5395026754800126,middle,False,1.870832140157877,0.42083615400926,0.5672522164997892,0.2744200915187309,95.55287555589057,0.6063481193615863,6354.0,3248,3608,57,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"The facilitator rehearses the two-alternative persuasion framework for client pitches, reinforcing how to present the 'with us vs. without us' choice.","The facilitator is elaborating a pre-established sales framework (two-alternative pitch structure), reviewing its logic and connecting it to upcoming client conversations. This is FR_elaboration because the team is developing an existing strategic line rather than introducing a new one or challenging assumptions. smm_strategy is the affected dimension, as the team refines how they plan to execute partnership conversations.",calibration
evt_127,2025.03.17startup_b,include_with_caution,3524,3514,3541,0.5546112684922884,middle,False,1.9476572242722625,0.2732702037544329,0.1453823964717428,0.4011580110371229,93.89392363690388,0.5722763883799057,6354.0,3344,3704,58,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating ongoing platform and client outreach strategy,Strategy elaborated with implementation details.,full_run
evt_128,2025.03.17startup_b,include_with_caution,4454,4447,4462,0.7009757632987095,late,True,1.8302149069680604,0.2850136211883268,0.1461610706058386,0.4238661717708151,91.76068793071904,0.54616463065392,6354.0,4274,4634,53,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Joint corroborated: team elaborates partnership approach with alignment,Elaboration with joint agreement.,full_run
evt_129,2025.03.17startup_b,include_with_caution,4529,4504,4538,0.7127793515895499,late,False,1.9407698685349704,0.6717149555263036,0.5902918230481217,0.7531380880044856,93.46955360770885,1.0894223326825572,6354.0,4349,4709,51,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"The team learns that PARTNER_A will soon have used truck batteries available, opening a new supply-chain possibility worth pursuing.",The information that PARTNER_A's future truck operations will generate used batteries — a potential supply source not previously on the team's map — expands the conceptual space for input sourcing. This is CP_generative because it introduces a new possibility that alters the team's understanding of available partnerships. Confidence is medium because the timeline and quantity are uncertain and the discussion moves quickly to next-step actions.,calibration
evt_130,2025.03.17startup_b,include_with_caution,4830,4826,4843,0.7601510859301227,late,False,1.8713911422135572,0.2189639978353791,0.0886635769516905,0.3492644187190677,95.59881827134308,0.5944541927985523,6354.0,4650,5010,56,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing action items and assigning tasks for the week,Procedural task assignment.,full_run
evt_131,2025.03.24startup_b,include,439,431,444,0.0832227488151658,early,False,1.917172837033573,0.3080199382679528,0.3010839351303598,0.3149559414055457,98.11217134619343,0.443850242961503,,259,619,33,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Team generates new customer acquisition approach at meeting start,New approach generated for customer engagement.,full_run
evt_132,2025.03.24startup_b,include,1751,1750,1754,0.3319431279620853,middle,False,1.8988450775589196,0.5199206347957566,0.4681650772467237,0.5716761923447895,95.72895277207392,0.5719010835657767,,1571,1931,45,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating existing client pipeline and partnership discussions,Pipeline elaborated.,full_run
evt_133,2025.03.24startup_b,include,3172,3166,3178,0.6013270142180095,middle,False,1.9706745794934548,0.173536329180925,0.2888551668847702,0.0582174914770799,98.7079527734462,0.1188727712924365,,2992,3352,28,cognitive_perturbation,CP_constraint,smm_strategy,conf_medium,Constraint identified in customer acquisition or product offering,Hard constraint surfaces requiring strategic reconsideration.,full_run
evt_134,2025.03.24startup_b,include,4639,4630,4662,0.8794312796208531,late,True,1.9994246030975855,0.3353150294129918,0.4440858186423074,0.2265442401836763,92.7096314758768,0.1975669510819638,,4459,4819,43,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Joint corroborated: team elaborates partnership strategy,Elaboration with joint agreement.,full_run
evt_135,2025.03.25startup_a,include_with_caution,305,287,326,0.0596285434995112,early,True,1.9358358722930815,0.3764678074508135,0.0231020961911927,0.7298335187104343,94.72657660911652,0.4867111272788332,5115.0,125,485,37,functional_reorientation,FR_attention,smm_goals,conf_medium,A late-joining participant presents a one-page investor pitch and the team reviews market size figures for a Swedish-market investor.,"The team redirects its attention to an investor pitch document being shown for the first time, reviewing market-size numbers and the appropriateness of the figures for a specific investor. This is FR_attention: the team focuses on a new informational artifact without the shared frame being disrupted. smm_goals is affected because the discussion centers on targets and criteria relevant to investor expectations.",calibration
evt_136,2025.03.25startup_a,include_with_caution,748,718,761,0.1462365591397849,early,False,1.7552661510968877,0.2949664427947113,0.5467204022118259,0.0432124833775967,99.8849252013809,0.1968021153117467,5115.0,568,928,17,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Team elaborates product and market approach,Existing approach elaborated.,full_run
evt_137,2025.03.25startup_a,include_with_caution,919,912,927,0.1796676441837732,early,False,1.5183593905083006,0.0799585595655369,0.0914952884374747,0.0684218306935991,99.56900680011492,0.1994962028180502,5115.0,739,1099,22,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Team generates new approach to product or customer challenge,New solution approach generated.,full_run
evt_138,2025.03.25startup_a,include_with_caution,1809,1768,1847,0.3536656891495601,middle,True,1.5749691486891673,0.1457235316736177,0.0640684058918082,0.2273786574554272,95.66777408637874,0.2847651232231327,5115.0,1629,1989,34,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Joint corroborated: team elaborates action plan with alignment,Elaboration with joint agreement.,full_run
evt_139,2025.03.25startup_a,include_with_caution,2309,2300,2316,0.4514173998044966,middle,False,1.557672567089349,0.2152975384653604,0.1466715228897808,0.28392355404094,98.60973187686196,0.2619795309592991,5115.0,2129,2489,27,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating operational or product strategy,Strategy elaborated.,full_run
evt_140,2025.03.25startup_a,include_with_caution,2691,2683,2719,0.5260997067448681,middle,False,1.5332939593741384,0.4648070831799206,0.8814821671105396,0.0481319992493016,99.68342871058078,0.194197426009254,5115.0,2511,2871,21,functional_reorientation,FR_elaboration,smm_goals,conf_medium,Team discusses goal alignment and priorities,Goal elaboration with team alignment.,full_run
